timestamp,grams
2025-09-25T16:19:45.379373,608.2235934442817
2025-09-25T16:19:45.923281,608.5739423270469
2025-09-25T16:19:46.672981,607.8338795185093
2025-09-25T16:19:47.422685,608.6487359087607
2025-09-25T16:19:48.172375,608.7353390033769
2025-09-25T16:19:48.922010,609.101433903345
2025-09-25T16:19:49.671683,608.6723549345652
2025-09-25T16:19:50.421389,608.940037227015
2025-09-25T16:19:51.171102,608.9990847915259
2025-09-25T16:19:51.920741,609.6367984882444
2025-09-25T16:19:52.670327,609.3769892043962
2025-09-25T16:19:53.419943,609.4202907517042
2025-09-25T16:19:54.169626,609.4045447345013
2025-09-25T16:19:54.919233,610.0068298925132
2025-09-25T16:19:55.668847,609.9005442763935
2025-09-25T16:19:56.418467,610.0225759097161
2025-09-25T16:19:57.168095,609.7470206086649
2025-09-25T16:19:57.917746,610.0186394054155
2025-09-25T16:19:58.667366,609.995020379611
2025-09-25T16:19:59.416989,609.8690522419876
2025-09-25T16:20:00.166674,608.5857518399491
2025-09-25T16:20:00.916340,609.9635283452052
2025-09-25T16:20:01.665953,609.849369720484
2025-09-25T16:20:02.415557,609.2628305796749
2025-09-25T16:20:03.165191,609.3730527000954
2025-09-25T16:20:03.914775,609.9832108667089
2025-09-25T16:20:04.664371,609.8296871989803
2025-09-25T16:20:05.414007,610.0934329871293
2025-09-25T16:20:06.163651,609.5029573420195
2025-09-25T16:20:06.913249,610.6445435892317
2025-09-25T16:20:07.662835,609.8218141903789
2025-09-25T16:20:08.412453,609.8296871989803
2025-09-25T16:20:09.162086,609.0187673130296
2025-09-25T16:20:09.911682,609.9044807806941
2025-09-25T16:20:10.661313,609.2785765968779
2025-09-25T16:20:11.410925,610.2036551075498
2025-09-25T16:20:12.160578,609.4596557947115
2025-09-25T16:20:12.910160,610.2430201505571
2025-09-25T16:20:13.659744,609.3573066828925
2025-09-25T16:20:14.409366,609.9241633021978
2025-09-25T16:20:15.158993,609.7509571129657
2025-09-25T16:20:15.908575,610.5736865118186
2025-09-25T16:20:16.658187,611.71133625473
2025-09-25T16:20:17.407824,609.995020379611
2025-09-25T16:20:18.157460,609.4596557947115
2025-09-25T16:20:18.907005,610.5618769989163
2025-09-25T16:20:19.656620,610.5540039903149
2025-09-25T16:20:20.406220,609.8100046774766
