timestamp,grams
2025-09-25T16:04:46.161796,559.1238627111059
2025-09-25T16:04:46.705602,591.2352039356736
2025-09-25T16:04:47.455197,518.181902649782
2025-09-25T16:04:48.204783,494.9011802619704
2025-09-25T16:04:48.954332,505.60496067015964
2025-09-25T16:04:49.703897,564.7433474254052
2025-09-25T16:04:50.453502,588.0240698132168
2025-09-25T16:04:51.203076,589.0944478540357
2025-09-25T16:04:51.952602,604.0797404255006
2025-09-25T16:04:52.702138,589.6296368744452
2025-09-25T16:04:53.451717,612.3751702418474
2025-09-25T16:04:54.201307,631.9095694867927
2025-09-25T16:04:54.950828,659.7393985480848
2025-09-25T16:04:55.700349,601.671389833658
2025-09-25T16:04:56.449891,600.6010117928391
2025-09-25T16:04:57.199438,617.9946549561467
2025-09-25T16:04:57.949030,657.8662369766516
2025-09-25T16:04:58.698601,615.3187098540994
2025-09-25T16:04:59.448161,633.7827310582259
2025-09-25T16:05:00.197826,568.2220760580667
2025-09-25T16:05:00.947416,569.8276431192951
2025-09-25T16:05:01.697004,590.7000149152641
2025-09-25T16:05:02.446640,592.5731764866972
2025-09-25T16:05:03.196257,587.756475303012
2025-09-25T16:05:03.945865,563.4053748743816
2025-09-25T16:05:04.695499,654.9226973643996
2025-09-25T16:05:05.445111,626.8252737929029
2025-09-25T16:05:06.194774,592.5731764866972
2025-09-25T16:05:06.944382,598.4602557112013
2025-09-25T16:05:07.693945,590.1648258948546
2025-09-25T16:05:08.443539,597.9250666907918
2025-09-25T16:05:09.193172,574.911938813185
2025-09-25T16:05:09.942785,576.7851003846181
2025-09-25T16:05:10.692366,654.1199138337854
2025-09-25T16:05:11.441977,693.7239013440856
2025-09-25T16:05:12.191593,644.7541059766198
2025-09-25T16:05:12.941227,636.4586761602732
2025-09-25T16:05:13.690858,609.1640361193906
2025-09-25T16:05:14.440510,649.3032126501002
2025-09-25T16:05:15.190156,648.2328346092813
2025-09-25T16:05:15.939754,608.6288470989812
2025-09-25T16:05:16.689370,607.5584690581622
2025-09-25T16:05:17.438978,652.7819412827617
2025-09-25T16:05:18.188626,638.3318377317063
2025-09-25T16:05:18.938287,635.9234871398637
2025-09-25T16:05:19.687908,601.4037953234533
2025-09-25T16:05:20.437517,633.2475420378164
2025-09-25T16:05:21.187156,588.5592588336262
2025-09-25T16:05:21.936775,578.1230729356417
2025-09-25T16:05:22.686432,612.6427647520521
2025-09-25T16:05:23.436044,645.8244840174387
2025-09-25T16:05:24.185692,601.9389843438628
2025-09-25T16:05:24.935294,594.4463380581303
2025-09-25T16:05:25.684891,693.9914958542903
2025-09-25T16:05:26.434507,577.0526948948228
2025-09-25T16:05:27.184098,688.372011139991
2025-09-25T16:05:27.933664,659.2042095276753
2025-09-25T16:05:28.683290,647.6976455888719
2025-09-25T16:05:29.432914,559.3914572213106
2025-09-25T16:05:30.182582,603.5445514050912
2025-09-25T16:05:30.932174,612.6427647520521
2025-09-25T16:05:31.681817,591.5027984458783
2025-09-25T16:05:32.431449,600.0658227724297
2025-09-25T16:05:33.181071,586.9536917723979
2025-09-25T16:05:33.930694,645.8244840174387
2025-09-25T16:05:34.680343,641.2753773439583
2025-09-25T16:05:35.429975,631.1067859561786
2025-09-25T16:05:36.179655,612.6427647520521
2025-09-25T16:05:36.929282,597.1222831601776
2025-09-25T16:05:37.678891,681.6821483848727
2025-09-25T16:05:38.428485,590.4324204050594
2025-09-25T16:05:39.178087,604.6149294459102
2025-09-25T16:05:39.927637,635.9234871398637
2025-09-25T16:05:40.677232,612.6427647520521
2025-09-25T16:05:41.426822,634.3179200786353
2025-09-25T16:05:42.176484,640.4725938133441
2025-09-25T16:05:42.926085,668.8376118950456
2025-09-25T16:05:43.675726,642.0781608745725
2025-09-25T16:05:44.425336,619.8678165275799
2025-09-25T16:05:45.174936,572.2359937111377
2025-09-25T16:05:45.924561,630.0364079153596
2025-09-25T16:05:46.674230,628.698435364336
2025-09-25T16:05:47.423847,612.1075757316427
2025-09-25T16:05:48.173526,635.655892629659
2025-09-25T16:05:48.923145,513.6327959763016
2025-09-25T16:05:49.672716,482.5918327925528
2025-09-25T16:05:50.422348,432.28406487406335
2025-09-25T16:05:51.171963,535.3079513028848
2025-09-25T16:05:51.921576,552.7015944661923
2025-09-25T16:05:52.671201,524.8717654049003
2025-09-25T16:05:53.420816,536.110734833499
2025-09-25T16:05:54.170480,523.8013873640814
2025-09-25T16:05:54.920112,554.3071615274207
2025-09-25T16:05:55.669727,481.52145475173387
2025-09-25T16:05:56.419404,536.110734833499
2025-09-25T16:05:57.169029,530.2236556089949
2025-09-25T16:05:57.918668,524.3365763844909
2025-09-25T16:05:58.668276,574.3767497927755
2025-09-25T16:05:59.417883,496.23915281299406
2025-09-25T16:06:00.167515,572.2359937111377
2025-09-25T16:06:00.917169,525.9421434457192
2025-09-25T16:06:01.666825,536.6459238539085
2025-09-25T16:06:02.416467,571.4332101805235
2025-09-25T16:06:03.166078,534.7727622824754
2025-09-25T16:06:03.915676,538.7866799355463
2025-09-25T16:06:04.665265,504.80217713954545
2025-09-25T16:06:05.414917,505.0697716497502
2025-09-25T16:06:06.164546,493.0280186905373
2025-09-25T16:06:06.914103,486.338155935419
2025-09-25T16:06:07.663673,581.869396078508
2025-09-25T16:06:08.413240,509.6188783232306
2025-09-25T16:06:09.162829,567.4192925274525
2025-09-25T16:06:09.912397,556.4479176090585
2025-09-25T16:06:10.661973,524.3365763844909
2025-09-25T16:06:11.411613,552.7015944661923
2025-09-25T16:06:12.161263,520.5902532416246
2025-09-25T16:06:12.910869,491.95764064971837
2025-09-25T16:06:13.660494,546.8145152416882
2025-09-25T16:06:14.410123,488.7465065272616
2025-09-25T16:06:15.159752,527.8153050171524
2025-09-25T16:06:15.909367,488.47891201705687
2025-09-25T16:06:16.659017,472.42324140477297
2025-09-25T16:06:17.408690,474.2964029762061
2025-09-25T16:06:18.158382,534.7727622824754
2025-09-25T16:06:18.908034,522.4634148130577
2025-09-25T16:06:19.657671,541.9978140580031
2025-09-25T16:06:20.407294,588.0240698132168
2025-09-25T16:06:21.156934,571.4332101805235
2025-09-25T16:06:21.906539,495.43636928237987
2025-09-25T16:06:22.656181,545.2089481804599
2025-09-25T16:06:23.405815,564.4757529152005
2025-09-25T16:06:24.155463,621.740978099013
2025-09-25T16:06:24.905047,582.9397741193269
2025-09-25T16:06:25.654678,544.1385701396409
2025-09-25T16:06:26.404340,546.5469207314835
2025-09-25T16:06:27.154000,573.841560772366
2025-09-25T16:06:27.903632,499.9854759558603
2025-09-25T16:06:28.653280,518.7170916701915
2025-09-25T16:06:29.402950,520.0550642212152
2025-09-25T16:06:30.152650,477.2399425884581
2025-09-25T16:06:30.902333,464.1278115884263
2025-09-25T16:06:31.652032,523.5337928538767
2025-09-25T16:06:32.401703,528.0828995273571
2025-09-25T16:06:33.151325,535.5755458130895
2025-09-25T16:06:33.900986,483.394616323167
2025-09-25T16:06:34.650650,520.8578477518294
2025-09-25T16:06:35.400340,474.83159199661554
2025-09-25T16:06:36.150036,449.4101135271661
2025-09-25T16:06:36.899707,506.67533871097856
2025-09-25T16:06:37.649433,514.9707685273253
2025-09-25T16:06:38.399111,531.2940336498139
2025-09-25T16:06:39.148726,478.5779151394818
2025-09-25T16:06:39.898365,466.5361621802689
2025-09-25T16:06:40.648050,502.6614210579076
2025-09-25T16:06:41.397690,519.7874697110104
2025-09-25T16:06:42.147430,469.2121072823162
2025-09-25T16:06:42.897092,510.15406734364007
2025-09-25T16:06:43.646764,485.53537240480483
2025-09-25T16:06:44.396468,441.11468371081946
2025-09-25T16:06:45.146149,489.28169554767106
2025-09-25T16:06:45.895839,439.5091166495911
2025-09-25T16:06:46.645519,497.309530853813
2025-09-25T16:06:47.395217,479.64829318030075
2025-09-25T16:06:48.144899,416.7635832821889
2025-09-25T16:06:48.894574,473.7612139557966
2025-09-25T16:06:49.644274,457.1703543231033
2025-09-25T16:06:50.394005,427.1997691801734
2025-09-25T16:06:51.143685,446.4665739149141
2025-09-25T16:06:51.893390,414.62282720055106
2025-09-25T16:06:52.643096,428.53774173119706
2025-09-25T16:06:53.392821,432.5516593842681
2025-09-25T16:06:54.142565,447.00176293532354
2025-09-25T16:06:54.892269,448.3397354863472
2025-09-25T16:06:55.641918,447.00176293532354
2025-09-25T16:06:56.391625,366.45581536369946
2025-09-25T16:06:57.141279,404.98942483318075
2025-09-25T16:06:57.890981,392.14488834335367
2025-09-25T16:06:58.640677,425.05901309853556
2025-09-25T16:06:59.390405,343.97787650650207
2025-09-25T16:07:00.140083,425.594202118945
2025-09-25T16:07:00.889777,432.8192538944728
2025-09-25T16:07:01.639428,380.905918914755
2025-09-25T16:07:02.389098,323.105504710533
2025-09-25T16:07:03.138788,372.0753000779988
2025-09-25T16:07:03.888466,406.0598028739997
2025-09-25T16:07:04.638129,385.99021460864486
2025-09-25T16:07:05.387777,383.0466749963928
2025-09-25T16:07:06.137547,386.5254036290543
2025-09-25T16:07:06.887275,399.3699401188814
2025-09-25T16:07:07.636975,428.0025527107876
2025-09-25T16:07:08.386668,444.8610068536857
2025-09-25T16:07:09.136345,372.61048909840827
2025-09-25T16:07:09.885998,403.11626326174763
2025-09-25T16:07:10.635671,389.7365377515111
2025-09-25T16:07:11.385340,429.34052526181125
2025-09-25T16:07:12.135020,377.9623793025029
2025-09-25T16:07:12.884688,366.9910043841089
2025-09-25T16:07:13.634380,400.1727236494956
2025-09-25T16:07:14.384089,395.0884279556057
2025-09-25T16:07:15.133792,357.3576020167386
2025-09-25T16:07:15.883505,419.70712289444094
2025-09-25T16:07:16.633193,372.0753000779988
2025-09-25T16:07:17.382880,403.6514522821571
2025-09-25T16:07:18.132558,432.5516593842681
2025-09-25T16:07:18.882155,414.62282720055106
2025-09-25T16:07:19.631740,416.4959887719842
2025-09-25T16:07:20.381333,386.5254036290543
2025-09-25T16:07:21.130937,446.19897940470935
2025-09-25T16:07:21.880530,403.11626326174763
2025-09-25T16:07:22.630172,332.7389070779034
2025-09-25T16:07:23.379798,329.52777295544655
2025-09-25T16:07:24.129396,395.0884279556057
2025-09-25T16:07:24.879049,422.650662506693
2025-09-25T16:07:25.628686,337.2880137513838
2025-09-25T16:07:26.378318,429.608119772016
2025-09-25T16:07:27.127976,349.3297667105967
2025-09-25T16:07:27.877648,284.8394897512565
2025-09-25T16:07:28.627307,375.2864342004556
2025-09-25T16:07:29.376964,384.91983656782594
2025-09-25T16:07:30.126682,419.70712289444094
2025-09-25T16:07:30.876356,396.6939950168341
2025-09-25T16:07:31.626042,374.21605615963665
2025-09-25T16:07:32.375749,472.15564689456824
2025-09-25T16:07:33.125426,440.84708920061473
2025-09-25T16:07:33.875121,417.5663668128031
2025-09-25T16:07:34.624798,484.4649943639859
2025-09-25T16:07:35.374479,426.9321746699687
2025-09-25T16:07:36.124153,472.9584304251824
2025-09-25T16:07:36.873818,499.1826924252461
2025-09-25T16:07:37.623498,509.88647283343533
2025-09-25T16:07:38.373192,450.7480860781898
2025-09-25T16:07:39.122848,432.8192538944728
2025-09-25T16:07:39.872513,450.48049156798504
2025-09-25T16:07:40.622212,426.66458015976394
2025-09-25T16:07:41.371900,435.76279350672485
2025-09-25T16:07:42.121561,466.0009731598594
2025-09-25T16:07:42.871209,473.7612139557966
2025-09-25T16:07:43.620857,463.59262256801685
2025-09-25T16:07:44.370529,479.9158876905055
2025-09-25T16:07:45.120173,434.6924154659059
2025-09-25T16:07:45.869771,429.0729307516065
2025-09-25T16:07:46.619396,465.7333786496547
2025-09-25T16:07:47.369069,467.6065402210878
2025-09-25T16:07:48.118733,451.8184641190087
2025-09-25T16:07:48.868363,404.4542358127713
2025-09-25T16:07:49.618045,368.06138242492784
2025-09-25T16:07:50.367718,373.6808671392272
2025-09-25T16:07:51.117408,417.8339613230078
2025-09-25T16:07:51.867124,341.03433689425003
2025-09-25T16:07:52.616817,334.07687962892703
2025-09-25T16:07:53.366500,331.133340016675
2025-09-25T16:07:54.116180,322.3027211799188
2025-09-25T16:07:54.865869,269.8541971797915
2025-09-25T16:07:55.615561,309.7257792002965
2025-09-25T16:07:56.365248,257.00966068996445
2025-09-25T16:07:57.114977,250.05220342464145
2025-09-25T16:07:57.864686,336.2176357105649
2025-09-25T16:07:58.614400,295.54327015944574
2025-09-25T16:07:59.364125,314.00729136357216
2025-09-25T16:08:00.113842,270.92457522061045
2025-09-25T16:08:00.863520,282.1635446492092
2025-09-25T16:08:01.613240,279.48759954716184
2025-09-25T16:08:02.362961,242.82715164911372
2025-09-25T16:08:03.112610,216.60288964905004
2025-09-25T16:08:03.862275,225.96869750621565
2025-09-25T16:08:04.611974,249.78460891443672
2025-09-25T16:08:05.361636,225.16591397560146
2025-09-25T16:08:06.111296,221.41959083273522
2025-09-25T16:08:06.860960,158.5348809346234
2025-09-25T16:08:07.610615,230.7853986899008
2025-09-25T16:08:08.360283,243.09474615931845
2025-09-25T16:08:09.109965,223.56034691437307
2025-09-25T16:08:09.859653,278.68481601654764
2025-09-25T16:08:10.609357,305.4442670370208
2025-09-25T16:08:11.359032,239.61601752665692
2025-09-25T16:08:12.108708,205.36392022045135
2025-09-25T16:08:12.858371,239.08082850624746
2025-09-25T16:08:13.608045,204.8287312000419
2025-09-25T16:08:14.357724,227.84185907764876
2025-09-25T16:08:15.107386,234.2641273225623
2025-09-25T16:08:15.857058,249.517014404232
2025-09-25T16:08:16.606743,263.6995234450827
2025-09-25T16:08:17.356422,212.32137748577435
2025-09-25T16:08:18.106108,240.15120654706638
2025-09-25T16:08:18.855709,254.0661210777124
2025-09-25T16:08:19.605322,190.11103313878166
2025-09-25T16:08:20.355002,208.84264885311285
2025-09-25T16:08:21.104612,283.7691117104376
2025-09-25T16:08:21.854315,252.1929595062793
2025-09-25T16:08:22.604007,202.68797511840404
2025-09-25T16:08:23.353684,250.05220342464145
2025-09-25T16:08:24.103404,312.13412979213905
2025-09-25T16:08:24.853126,332.2037180574939
2025-09-25T16:08:25.603941,280.5579775879808
